algorithm,variant_label,design_count,final_score,summary_path,avg_and,avg_and_rank,avg_and_score,avg_lev,avg_lev_rank,avg_lev_score,avg_runtime,avg_runtime_rank,avg_runtime_score,avg_memory,avg_memory_rank,avg_memory_score
baseline_mab,"steps=10,iters=20,ucb_c=1.5,seed=4",30,223.0,/home/hxy/MCTSyn/.grid_search/baseline_mab/trials/trial_025__and_weight=0.5__episodes=20__lev_weight=0.2__seed=4__steps=10__ucb_c=1.5/workdir/results/baseline_mab/summary.csv,1625.4666666666667,27.533333333333335,7.5,10.0,1.7666666666666666,9.8,2.555,14.3,5.933333333333334,16625.066666666666,18.066666666666666,5.366666666666666
baseline_mab,"steps=10,iters=20,ucb_c=1.0,seed=9",30,222.6,/home/hxy/MCTSyn/.grid_search/baseline_mab/trials/trial_020__and_weight=0.5__episodes=20__lev_weight=0.2__seed=9__steps=10__ucb_c=1.0/workdir/results/baseline_mab/summary.csv,1567.8666666666666,24.033333333333335,7.733333333333333,10.1,5.266666666666667,9.5,2.4773333333333336,11.333333333333334,5.733333333333333,16743.6,20.9,5.066666666666666
baseline_mab,"steps=10,iters=20,ucb_c=1.5,seed=0",30,222.6,/home/hxy/MCTSyn/.grid_search/baseline_mab/trials/trial_021__and_weight=0.5__episodes=20__lev_weight=0.2__seed=0__steps=10__ucb_c=1.5/workdir/results/baseline_mab/summary.csv,1596.9666666666667,32.03333333333333,7.733333333333333,10.033333333333333,3.2,9.666666666666666,2.4643333333333337,12.733333333333333,5.366666666666666,16660.933333333334,21.733333333333334,5.466666666666667
baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.2,seed=6",30,222.0,/home/hxy/MCTSyn/.grid_search/baseline_mab_prefix/trials/trial_007__and_weight=0.5__episodes=20__lev_weight=0.2__seed=6__steps=10__ucb_c=0.2/workdir/results/baseline_mab_prefix/summary.csv,1559.4,20.4,8.0,10.133333333333333,6.0,9.5,12.949,48.266666666666666,5.0,21326.666666666668,43.43333333333333,5.0
baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.8,seed=3",30,221.4,/home/hxy/MCTSyn/.grid_search/baseline_mab_prefix/trials/trial_024__and_weight=0.5__episodes=20__lev_weight=0.2__seed=3__steps=10__ucb_c=0.8/workdir/results/baseline_mab_prefix/summary.csv,1543.8333333333333,23.5,7.933333333333334,10.033333333333333,3.0,9.533333333333333,13.471666666666666,54.63333333333333,5.0,21267.866666666665,38.53333333333333,5.066666666666666
baseline_mab,"steps=10,iters=20,ucb_c=0.4,seed=7",30,221.3,/home/hxy/MCTSyn/.grid_search/baseline_mab/trials/trial_008__and_weight=0.5__episodes=20__lev_weight=0.2__seed=7__steps=10__ucb_c=0.4/workdir/results/baseline_mab/summary.csv,1577.0333333333333,25.733333333333334,7.5,10.1,5.266666666666667,9.5,2.4733333333333336,12.833333333333334,5.933333333333334,16466.0,18.566666666666666,5.4
baseline_mab,"steps=10,iters=20,ucb_c=1.5,seed=8",30,221.3,/home/hxy/MCTSyn/.grid_search/baseline_mab/trials/trial_029__and_weight=0.5__episodes=20__lev_weight=0.2__seed=8__steps=10__ucb_c=1.5/workdir/results/baseline_mab/summary.csv,1621.6,29.333333333333332,7.8,10.066666666666666,3.8,9.633333333333333,2.5243333333333333,23.4,5.0,16613.6,17.733333333333334,5.5
baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.4,seed=3",30,221.2,/home/hxy/MCTSyn/.grid_search/baseline_mab_prefix/trials/trial_014__and_weight=0.5__episodes=20__lev_weight=0.2__seed=3__steps=10__ucb_c=0.4/workdir/results/baseline_mab_prefix/summary.csv,1577.3,19.9,7.933333333333334,10.066666666666666,3.6,9.5,9.394,38.36666666666667,5.0,21312.133333333335,41.6,5.066666666666666
baseline_mab,"steps=10,iters=20,ucb_c=1.5,seed=5",30,220.9,/home/hxy/MCTSyn/.grid_search/baseline_mab/trials/trial_026__and_weight=0.5__episodes=20__lev_weight=0.2__seed=5__steps=10__ucb_c=1.5/workdir/results/baseline_mab/summary.csv,1661.2,27.7,7.533333333333333,10.066666666666666,4.666666666666667,9.533333333333333,2.5396666666666667,15.666666666666666,5.4,16434.0,14.033333333333333,6.1
baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.2,seed=1",30,220.4,/home/hxy/MCTSyn/.grid_search/baseline_mab_prefix/trials/trial_002__and_weight=0.5__episodes=20__lev_weight=0.2__seed=1__steps=10__ucb_c=0.2/workdir/results/baseline_mab_prefix/summary.csv,1590.2333333333333,20.6,7.866666666666666,10.066666666666666,3.6,9.5,6.099,31.633333333333333,5.0,21326.533333333333,41.9,5.133333333333334
baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.2,seed=3",30,219.6,/home/hxy/MCTSyn/.grid_search/baseline_mab_prefix/trials/trial_004__and_weight=0.5__episodes=20__lev_weight=0.2__seed=3__steps=10__ucb_c=0.2/workdir/results/baseline_mab_prefix/summary.csv,1555.0666666666666,20.3,7.8,10.066666666666666,3.6,9.5,8.057,34.53333333333333,5.0,21286.8,38.8,5.2
baseline_mab,"steps=10,iters=20,ucb_c=0.4,seed=3",30,219.5,/home/hxy/MCTSyn/.grid_search/baseline_mab/trials/trial_004__and_weight=0.5__episodes=20__lev_weight=0.2__seed=3__steps=10__ucb_c=0.4/workdir/results/baseline_mab/summary.csv,1579.3,27.2,7.666666666666667,10.033333333333333,2.1333333333333333,9.633333333333333,2.4923333333333333,19.566666666666666,5.133333333333334,16694.666666666668,21.666666666666668,5.3
baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.2,seed=8",30,218.5,/home/hxy/MCTSyn/.grid_search/baseline_mab_prefix/trials/trial_009__and_weight=0.5__episodes=20__lev_weight=0.2__seed=8__steps=10__ucb_c=0.2/workdir/results/baseline_mab_prefix/summary.csv,1562.6,20.533333333333335,7.766666666666667,10.066666666666666,3.6,9.5,11.383000000000001,44.6,5.0,21337.733333333334,42.56666666666667,5.0
baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.2,seed=0",30,218.0,/home/hxy/MCTSyn/.grid_search/baseline_mab_prefix/trials/trial_001__and_weight=0.5__episodes=20__lev_weight=0.2__seed=0__steps=10__ucb_c=0.2/workdir/results/baseline_mab_prefix/summary.csv,1583.6333333333334,23.0,7.733333333333333,10.1,5.266666666666667,9.5,6.119333333333333,31.433333333333334,5.0,21326.0,42.46666666666667,5.0
baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.4,seed=1",30,217.7,/home/hxy/MCTSyn/.grid_search/baseline_mab_prefix/trials/trial_012__and_weight=0.5__episodes=20__lev_weight=0.2__seed=1__steps=10__ucb_c=0.4/workdir/results/baseline_mab_prefix/summary.csv,1585.5333333333333,22.466666666666665,7.7,10.066666666666666,4.666666666666667,9.533333333333333,12.914666666666667,44.7,5.0,21293.066666666666,40.43333333333333,5.0
baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.8,seed=4",30,217.5,/home/hxy/MCTSyn/.grid_search/baseline_mab_prefix/trials/trial_025__and_weight=0.5__episodes=20__lev_weight=0.2__seed=4__steps=10__ucb_c=0.8/workdir/results/baseline_mab_prefix/summary.csv,1610.2666666666667,21.7,7.666666666666667,10.033333333333333,5.733333333333333,9.5,13.679333333333334,55.4,5.0,21275.466666666667,38.5,5.166666666666667
baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.2,seed=2",30,217.0,/home/hxy/MCTSyn/.grid_search/baseline_mab_prefix/trials/trial_003__and_weight=0.5__episodes=20__lev_weight=0.2__seed=2__steps=10__ucb_c=0.2/workdir/results/baseline_mab_prefix/summary.csv,1561.7666666666667,23.733333333333334,7.666666666666667,10.1,5.266666666666667,9.5,6.072666666666667,31.266666666666666,5.0,21336.933333333334,42.333333333333336,5.0
baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.4,seed=4",30,215.2,/home/hxy/MCTSyn/.grid_search/baseline_mab_prefix/trials/trial_015__and_weight=0.5__episodes=20__lev_weight=0.2__seed=4__steps=10__ucb_c=0.4/workdir/results/baseline_mab_prefix/summary.csv,1595.9666666666667,22.533333333333335,7.533333333333333,10.033333333333333,3.0,9.533333333333333,12.847333333333333,44.5,5.0,21304.4,39.766666666666666,5.0
baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.8,seed=1",30,215.2,/home/hxy/MCTSyn/.grid_search/baseline_mab_prefix/trials/trial_022__and_weight=0.5__episodes=20__lev_weight=0.2__seed=1__steps=10__ucb_c=0.8/workdir/results/baseline_mab_prefix/summary.csv,1584.3333333333333,25.4,7.533333333333333,10.1,5.266666666666667,9.5,13.584333333333335,54.5,5.0,21325.333333333332,41.96666666666667,5.066666666666666
baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.2,seed=4",30,214.7,/home/hxy/MCTSyn/.grid_search/baseline_mab_prefix/trials/trial_005__and_weight=0.5__episodes=20__lev_weight=0.2__seed=4__steps=10__ucb_c=0.2/workdir/results/baseline_mab_prefix/summary.csv,1566.8333333333333,24.033333333333335,7.5,10.066666666666666,3.6,9.5,10.630666666666666,37.86666666666667,5.0,21331.2,41.8,5.066666666666666
