design,rank,algorithm,variant_label,final_score,active_weight_sum,and,and_rank,and_score,lev,lev_rank,lev_score,runtime,runtime_rank,runtime_score,memory,memory_rank,memory_score
tc_public_1/input.blif,1,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.2,seed=5",7.5,1.0,126.0,1,10,9.0,87,5,9.66,40,5,21080.0,36,5
tc_public_1/input.blif,1,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.4,seed=5",7.5,1.0,126.0,1,10,9.0,87,5,10.11,44,5,21236.0,39,5
tc_public_1/input.blif,1,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.8,seed=5",7.5,1.0,126.0,1,10,9.0,87,5,10.54,56,5,21240.0,47,5
tc_public_1/input.blif,4,baseline_mab,"steps=10,iters=20,ucb_c=1.0,seed=0",7.2,1.0,128.0,4,7,8.0,1,10,0.92,13,5,15120.0,4,7
tc_public_1/input.blif,5,alphasyn,"seq=10,iters=20,cpuct=1.0,mu=0.9,",7.0,1.0,128.0,4,7,8.0,1,10,78.61,82,5,23164.0,76,5
tc_public_1/input.blif,5,alphasyn,"seq=10,iters=20,cpuct=1.0,mu=0.9,",7.0,1.0,128.0,4,7,8.0,1,10,78.67,84,5,23160.0,73,5
tc_public_1/input.blif,5,alphasyn,"seq=10,iters=20,cpuct=1.0,mu=0.9,",7.0,1.0,128.0,4,7,8.0,1,10,78.84,87,5,23164.0,76,5
tc_public_1/input.blif,5,alphasyn,"seq=10,iters=20,cpuct=1.0,mu=0.9,",7.0,1.0,128.0,4,7,8.0,1,10,79.61,89,5,23000.0,66,5
tc_public_1/input.blif,5,alphasyn,"seq=10,iters=20,cpuct=1.0,mu=0.9,",7.0,1.0,128.0,4,7,8.0,1,10,78.61,82,5,23520.0,90,5
tc_public_1/input.blif,5,alphasyn,"seq=10,iters=20,cpuct=1.0,mu=0.9,",7.0,1.0,128.0,4,7,8.0,1,10,78.67,84,5,23324.0,88,5
tc_public_1/input.blif,5,alphasyn,"seq=10,iters=20,cpuct=1.0,mu=0.9,",7.0,1.0,128.0,4,7,8.0,1,10,78.58,80,5,23320.0,87,5
tc_public_1/input.blif,5,alphasyn,"seq=10,iters=20,cpuct=1.0,mu=0.9,",7.0,1.0,128.0,4,7,8.0,1,10,79.66,90,5,23160.0,73,5
tc_public_1/input.blif,5,alphasyn,"seq=10,iters=20,cpuct=1.0,mu=0.9,",7.0,1.0,128.0,4,7,8.0,1,10,78.58,80,5,23328.0,89,5
tc_public_1/input.blif,5,alphasyn,"seq=10,iters=20,cpuct=1.0,mu=0.9,",7.0,1.0,128.0,4,7,8.0,1,10,78.68,86,5,23008.0,71,5
tc_public_1/input.blif,5,baseline_mab,"steps=10,iters=20,ucb_c=0.4,seed=2",7.0,1.0,132.0,44,5,8.0,1,10,0.9,1,10,15160.0,14,5
tc_public_1/input.blif,5,baseline_mab,"steps=10,iters=20,ucb_c=1.0,seed=4",7.0,1.0,132.0,44,5,8.0,1,10,0.9,1,10,15124.0,7,5
tc_public_1/input.blif,5,baseline_mab,"steps=10,iters=20,ucb_c=1.5,seed=7",7.0,1.0,131.0,20,5,8.0,1,10,0.9,1,10,16832.0,29,5
tc_public_1/input.blif,18,baseline_mab,"steps=10,iters=20,ucb_c=1.0,seed=6",6.9,1.0,133.0,50,5,8.0,1,10,0.91,4,7,15092.0,1,10
tc_public_1/input.blif,19,baseline_mab,"steps=10,iters=20,ucb_c=0.4,seed=1",6.4,1.0,134.0,59,5,8.0,1,10,0.91,4,7,15136.0,12,5
tc_public_1/input.blif,19,baseline_mab,"steps=10,iters=20,ucb_c=0.4,seed=7",6.4,1.0,139.0,78,5,8.0,1,10,0.91,4,7,15200.0,23,5
tc_public_1/input.blif,19,baseline_mab,"steps=10,iters=20,ucb_c=0.4,seed=8",6.4,1.0,133.0,50,5,8.0,1,10,0.91,4,7,15172.0,17,5
tc_public_1/input.blif,19,baseline_mab,"steps=10,iters=20,ucb_c=0.4,seed=9",6.4,1.0,129.0,15,5,8.0,1,10,0.91,4,7,16256.0,24,5
tc_public_1/input.blif,19,baseline_mab,"steps=10,iters=20,ucb_c=1.0,seed=1",6.4,1.0,139.0,78,5,8.0,1,10,0.91,4,7,16688.0,27,5
tc_public_1/input.blif,19,baseline_mab,"steps=10,iters=20,ucb_c=1.0,seed=2",6.4,1.0,132.0,44,5,8.0,1,10,0.91,4,7,16676.0,26,5
tc_public_1/input.blif,19,baseline_mab,"steps=10,iters=20,ucb_c=1.0,seed=7",6.4,1.0,131.0,20,5,8.0,1,10,0.91,4,7,15176.0,18,5
tc_public_1/input.blif,19,baseline_mab,"steps=10,iters=20,ucb_c=1.5,seed=3",6.4,1.0,133.0,50,5,8.0,1,10,0.91,4,7,15184.0,20,5
tc_public_1/input.blif,19,baseline_mab,"steps=10,iters=20,ucb_c=1.5,seed=9",6.4,1.0,133.0,50,5,8.0,1,10,0.93,23,5,15104.0,2,9
tc_public_1/input.blif,28,baseline_mab,"steps=10,iters=20,ucb_c=0.4,seed=4",6.3,1.0,133.0,50,5,8.0,1,10,0.92,13,5,15108.0,3,8
tc_public_1/input.blif,29,baseline_mab,"steps=10,iters=20,ucb_c=1.0,seed=5",6.2,1.0,135.0,66,5,8.0,1,10,0.92,13,5,15120.0,4,7
tc_public_1/input.blif,29,baseline_mab,"steps=10,iters=20,ucb_c=1.5,seed=8",6.2,1.0,133.0,50,5,8.0,1,10,0.95,28,5,15120.0,4,7
tc_public_1/input.blif,31,alphasyn,"seq=10,iters=20,cpuct=0.5,mu=0.9,",6.0,1.0,131.0,20,5,8.0,1,10,29.75,70,5,22840.0,61,5
tc_public_1/input.blif,31,alphasyn,"seq=10,iters=20,cpuct=0.5,mu=0.9,",6.0,1.0,131.0,20,5,8.0,1,10,60.58,75,5,23160.0,73,5
tc_public_1/input.blif,31,alphasyn,"seq=10,iters=20,cpuct=0.5,mu=0.9,",6.0,1.0,131.0,20,5,8.0,1,10,57.17,72,5,23004.0,68,5
tc_public_1/input.blif,31,alphasyn,"seq=10,iters=20,cpuct=0.5,mu=0.9,",6.0,1.0,131.0,20,5,8.0,1,10,61.54,76,5,23004.0,68,5
tc_public_1/input.blif,31,alphasyn,"seq=10,iters=20,cpuct=0.5,mu=0.9,",6.0,1.0,131.0,20,5,8.0,1,10,59.92,74,5,22880.0,65,5
tc_public_1/input.blif,31,alphasyn,"seq=10,iters=20,cpuct=0.5,mu=0.9,",6.0,1.0,131.0,20,5,8.0,1,10,59.31,73,5,23168.0,80,5
tc_public_1/input.blif,31,alphasyn,"seq=10,iters=20,cpuct=0.5,mu=0.9,",6.0,1.0,131.0,20,5,8.0,1,10,28.13,65,5,23008.0,71,5
tc_public_1/input.blif,31,alphasyn,"seq=10,iters=20,cpuct=0.5,mu=0.9,",6.0,1.0,131.0,20,5,8.0,1,10,77.15,77,5,23168.0,80,5
tc_public_1/input.blif,31,alphasyn,"seq=10,iters=20,cpuct=0.5,mu=0.9,",6.0,1.0,131.0,20,5,8.0,1,10,77.7,78,5,22844.0,63,5
tc_public_1/input.blif,31,alphasyn,"seq=10,iters=20,cpuct=0.5,mu=0.9,",6.0,1.0,131.0,20,5,8.0,1,10,77.74,79,5,23168.0,80,5
tc_public_1/input.blif,31,alphasyn,"seq=10,iters=20,cpuct=1.5,mu=0.9,",6.0,1.0,131.0,20,5,8.0,1,10,79.26,88,5,23164.0,76,5
tc_public_1/input.blif,31,alphasyn,"seq=10,iters=20,cpuct=1.5,mu=0.9,",6.0,1.0,131.0,20,5,8.0,1,10,28.26,68,5,23168.0,80,5
tc_public_1/input.blif,31,alphasyn,"seq=10,iters=20,cpuct=1.5,mu=0.9,",6.0,1.0,131.0,20,5,8.0,1,10,28.01,62,5,23200.0,86,5
tc_public_1/input.blif,31,alphasyn,"seq=10,iters=20,cpuct=1.5,mu=0.9,",6.0,1.0,131.0,20,5,8.0,1,10,28.19,67,5,22840.0,61,5
tc_public_1/input.blif,31,alphasyn,"seq=10,iters=20,cpuct=1.5,mu=0.9,",6.0,1.0,131.0,20,5,8.0,1,10,28.18,66,5,23000.0,66,5
tc_public_1/input.blif,31,alphasyn,"seq=10,iters=20,cpuct=1.5,mu=0.9,",6.0,1.0,131.0,20,5,8.0,1,10,28.4,69,5,22844.0,63,5
tc_public_1/input.blif,31,alphasyn,"seq=10,iters=20,cpuct=1.5,mu=0.9,",6.0,1.0,131.0,20,5,8.0,1,10,27.98,61,5,23168.0,80,5
tc_public_1/input.blif,31,alphasyn,"seq=10,iters=20,cpuct=1.5,mu=0.9,",6.0,1.0,131.0,20,5,8.0,1,10,28.03,63,5,23004.0,68,5
tc_public_1/input.blif,31,alphasyn,"seq=10,iters=20,cpuct=1.5,mu=0.9,",6.0,1.0,131.0,20,5,8.0,1,10,28.1,64,5,23164.0,76,5
tc_public_1/input.blif,31,alphasyn,"seq=10,iters=20,cpuct=1.5,mu=0.9,",6.0,1.0,131.0,20,5,8.0,1,10,30.03,71,5,23168.0,80,5
tc_public_1/input.blif,31,baseline_mab,"steps=10,iters=20,ucb_c=0.4,seed=0",6.0,1.0,132.0,44,5,8.0,1,10,0.92,13,5,15164.0,15,5
tc_public_1/input.blif,31,baseline_mab,"steps=10,iters=20,ucb_c=0.4,seed=3",6.0,1.0,137.0,72,5,8.0,1,10,0.94,26,5,15196.0,22,5
tc_public_1/input.blif,31,baseline_mab,"steps=10,iters=20,ucb_c=0.4,seed=5",6.0,1.0,132.0,44,5,8.0,1,10,0.93,23,5,15168.0,16,5
tc_public_1/input.blif,31,baseline_mab,"steps=10,iters=20,ucb_c=0.4,seed=6",6.0,1.0,132.0,44,5,8.0,1,10,0.92,13,5,16524.0,25,5
tc_public_1/input.blif,31,baseline_mab,"steps=10,iters=20,ucb_c=1.0,seed=3",6.0,1.0,139.0,78,5,8.0,1,10,0.92,13,5,15180.0,19,5
tc_public_1/input.blif,31,baseline_mab,"steps=10,iters=20,ucb_c=1.0,seed=8",6.0,1.0,133.0,50,5,8.0,1,10,0.95,28,5,15128.0,10,5
tc_public_1/input.blif,31,baseline_mab,"steps=10,iters=20,ucb_c=1.0,seed=9",6.0,1.0,130.0,18,5,8.0,1,10,0.92,13,5,15124.0,7,5
tc_public_1/input.blif,31,baseline_mab,"steps=10,iters=20,ucb_c=1.5,seed=0",6.0,1.0,139.0,78,5,8.0,1,10,0.92,13,5,15124.0,7,5
tc_public_1/input.blif,31,baseline_mab,"steps=10,iters=20,ucb_c=1.5,seed=1",6.0,1.0,134.0,59,5,8.0,1,10,0.92,13,5,15136.0,12,5
tc_public_1/input.blif,31,baseline_mab,"steps=10,iters=20,ucb_c=1.5,seed=2",6.0,1.0,129.0,15,5,8.0,1,10,0.93,23,5,15184.0,20,5
tc_public_1/input.blif,31,baseline_mab,"steps=10,iters=20,ucb_c=1.5,seed=4",6.0,1.0,131.0,20,5,8.0,1,10,0.92,13,5,16840.0,30,5
tc_public_1/input.blif,31,baseline_mab,"steps=10,iters=20,ucb_c=1.5,seed=5",6.0,1.0,131.0,20,5,8.0,1,10,0.94,26,5,15128.0,10,5
tc_public_1/input.blif,31,baseline_mab,"steps=10,iters=20,ucb_c=1.5,seed=6",6.0,1.0,134.0,59,5,8.0,1,10,0.96,30,5,16824.0,28,5
tc_public_1/input.blif,31,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.2,seed=0",6.0,1.0,138.0,75,5,8.0,1,10,4.81,32,5,21240.0,47,5
tc_public_1/input.blif,31,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.2,seed=1",6.0,1.0,136.0,70,5,8.0,1,10,4.87,34,5,21236.0,39,5
tc_public_1/input.blif,31,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.2,seed=2",6.0,1.0,139.0,78,5,8.0,1,10,4.86,33,5,21236.0,39,5
tc_public_1/input.blif,31,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.2,seed=3",6.0,1.0,137.0,72,5,8.0,1,10,4.77,31,5,21240.0,47,5
tc_public_1/input.blif,31,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.2,seed=4",6.0,1.0,133.0,50,5,8.0,1,10,9.27,39,5,21280.0,55,5
tc_public_1/input.blif,31,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.2,seed=6",6.0,1.0,139.0,78,5,8.0,1,10,10.21,46,5,21244.0,54,5
tc_public_1/input.blif,31,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.2,seed=7",6.0,1.0,134.0,59,5,8.0,1,10,10.36,52,5,21076.0,32,5
tc_public_1/input.blif,31,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.2,seed=8",6.0,1.0,133.0,50,5,8.0,1,10,9.99,42,5,21240.0,47,5
tc_public_1/input.blif,31,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.2,seed=9",6.0,1.0,139.0,78,5,8.0,1,10,9.21,38,5,21076.0,32,5
tc_public_1/input.blif,31,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.4,seed=0",6.0,1.0,135.0,66,5,8.0,1,10,10.31,49,5,21280.0,55,5
tc_public_1/input.blif,31,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.4,seed=1",6.0,1.0,139.0,78,5,8.0,1,10,9.73,41,5,21236.0,39,5
tc_public_1/input.blif,31,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.4,seed=2",6.0,1.0,140.0,89,5,8.0,1,10,10.08,43,5,21076.0,32,5
tc_public_1/input.blif,31,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.4,seed=3",6.0,1.0,134.0,59,5,8.0,1,10,10.68,58,5,21240.0,47,5
tc_public_1/input.blif,31,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.4,seed=4",6.0,1.0,136.0,70,5,8.0,1,10,8.66,36,5,21076.0,32,5
tc_public_1/input.blif,31,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.4,seed=6",6.0,1.0,139.0,78,5,8.0,1,10,10.17,45,5,21236.0,39,5
tc_public_1/input.blif,31,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.4,seed=7",6.0,1.0,134.0,59,5,8.0,1,10,10.37,53,5,21236.0,39,5
tc_public_1/input.blif,31,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.4,seed=8",6.0,1.0,135.0,66,5,8.0,1,10,10.46,55,5,21240.0,47,5
tc_public_1/input.blif,31,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.4,seed=9",6.0,1.0,139.0,78,5,8.0,1,10,8.66,36,5,21280.0,55,5
tc_public_1/input.blif,31,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.8,seed=0",6.0,1.0,138.0,75,5,8.0,1,10,10.7,59,5,21120.0,38,5
tc_public_1/input.blif,31,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.8,seed=1",6.0,1.0,139.0,78,5,8.0,1,10,10.34,51,5,21240.0,47,5
tc_public_1/input.blif,31,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.8,seed=2",6.0,1.0,140.0,89,5,8.0,1,10,10.55,57,5,21280.0,55,5
tc_public_1/input.blif,31,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.8,seed=3",6.0,1.0,138.0,75,5,8.0,1,10,10.75,60,5,21112.0,37,5
tc_public_1/input.blif,31,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.8,seed=6",6.0,1.0,137.0,72,5,8.0,1,10,10.32,50,5,21280.0,55,5
tc_public_1/input.blif,31,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.8,seed=7",6.0,1.0,134.0,59,5,8.0,1,10,8.29,35,5,21236.0,39,5
tc_public_1/input.blif,31,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.8,seed=8",6.0,1.0,135.0,66,5,8.0,1,10,10.24,47,5,21236.0,39,5
tc_public_1/input.blif,31,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.8,seed=9",6.0,1.0,129.0,15,5,8.0,1,10,10.29,48,5,21280.0,55,5
tc_public_1/input.blif,90,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.8,seed=4",5.0,1.0,130.0,18,5,9.0,87,5,10.43,54,5,20960.0,31,5
tc_public_2/input.blif,1,baseline_mab,"steps=10,iters=20,ucb_c=1.5,seed=3",9.7,1.0,18.0,1,10,4.0,1,10,0.83,1,10,14932.0,4,7
tc_public_2/input.blif,2,baseline_mab,"steps=10,iters=20,ucb_c=0.4,seed=4",9.5,1.0,18.0,1,10,4.0,1,10,0.83,1,10,14972.0,17,5
tc_public_2/input.blif,2,baseline_mab,"steps=10,iters=20,ucb_c=1.0,seed=4",9.5,1.0,18.0,1,10,4.0,1,10,0.83,1,10,14968.0,12,5
tc_public_2/input.blif,2,baseline_mab,"steps=10,iters=20,ucb_c=1.0,seed=5",9.5,1.0,18.0,1,10,4.0,1,10,0.83,1,10,14972.0,17,5
tc_public_2/input.blif,2,baseline_mab,"steps=10,iters=20,ucb_c=1.0,seed=6",9.5,1.0,18.0,1,10,4.0,1,10,0.83,1,10,14972.0,17,5
tc_public_2/input.blif,6,baseline_mab,"steps=10,iters=20,ucb_c=0.4,seed=1",9.0,1.0,18.0,1,10,4.0,1,10,0.84,7,5,14908.0,1,10
tc_public_2/input.blif,7,baseline_mab,"steps=10,iters=20,ucb_c=1.0,seed=1",8.9,1.0,18.0,1,10,4.0,1,10,0.84,7,5,14916.0,2,9
tc_public_2/input.blif,7,baseline_mab,"steps=10,iters=20,ucb_c=1.0,seed=7",8.9,1.0,18.0,1,10,4.0,1,10,0.84,7,5,14916.0,2,9
tc_public_2/input.blif,9,baseline_mab,"steps=10,iters=20,ucb_c=0.4,seed=0",8.7,1.0,18.0,1,10,4.0,1,10,0.86,25,5,14932.0,4,7
tc_public_2/input.blif,9,baseline_mab,"steps=10,iters=20,ucb_c=1.0,seed=3",8.7,1.0,18.0,1,10,4.0,1,10,0.84,7,5,14932.0,4,7
tc_public_2/input.blif,11,alphasyn,"seq=10,iters=20,cpuct=1.0,mu=0.9,",8.5,1.0,18.0,1,10,4.0,1,10,82.06,84,5,23328.0,81,5
tc_public_2/input.blif,11,alphasyn,"seq=10,iters=20,cpuct=1.0,mu=0.9,",8.5,1.0,18.0,1,10,4.0,1,10,82.02,82,5,23160.0,65,5
tc_public_2/input.blif,11,alphasyn,"seq=10,iters=20,cpuct=1.0,mu=0.9,",8.5,1.0,18.0,1,10,4.0,1,10,82.83,89,5,23160.0,65,5
tc_public_2/input.blif,11,alphasyn,"seq=10,iters=20,cpuct=1.0,mu=0.9,",8.5,1.0,18.0,1,10,4.0,1,10,82.88,90,5,23488.0,89,5
tc_public_2/input.blif,11,alphasyn,"seq=10,iters=20,cpuct=1.0,mu=0.9,",8.5,1.0,18.0,1,10,4.0,1,10,81.99,79,5,23320.0,72,5
tc_public_2/input.blif,11,alphasyn,"seq=10,iters=20,cpuct=1.0,mu=0.9,",8.5,1.0,18.0,1,10,4.0,1,10,81.95,78,5,23160.0,65,5
tc_public_2/input.blif,11,alphasyn,"seq=10,iters=20,cpuct=1.0,mu=0.9,",8.5,1.0,18.0,1,10,4.0,1,10,81.99,79,5,23484.0,85,5
tc_public_2/input.blif,11,alphasyn,"seq=10,iters=20,cpuct=1.0,mu=0.9,",8.5,1.0,18.0,1,10,4.0,1,10,82.31,86,5,23160.0,65,5
tc_public_2/input.blif,11,alphasyn,"seq=10,iters=20,cpuct=1.0,mu=0.9,",8.5,1.0,18.0,1,10,4.0,1,10,82.0,81,5,23160.0,65,5
tc_public_2/input.blif,11,alphasyn,"seq=10,iters=20,cpuct=1.0,mu=0.9,",8.5,1.0,18.0,1,10,4.0,1,10,81.9,77,5,23328.0,81,5
tc_public_2/input.blif,11,baseline_mab,"steps=10,iters=20,ucb_c=0.4,seed=6",8.5,1.0,18.0,1,10,4.0,1,10,0.85,17,5,14968.0,12,5
tc_public_2/input.blif,11,baseline_mab,"steps=10,iters=20,ucb_c=0.4,seed=8",8.5,1.0,18.0,1,10,4.0,1,10,0.84,7,5,14968.0,12,5
tc_public_2/input.blif,11,baseline_mab,"steps=10,iters=20,ucb_c=0.4,seed=9",8.5,1.0,18.0,1,10,4.0,1,10,0.85,17,5,14980.0,28,5
tc_public_2/input.blif,11,baseline_mab,"steps=10,iters=20,ucb_c=1.0,seed=0",8.5,1.0,18.0,1,10,4.0,1,10,0.85,17,5,14936.0,8,5
tc_public_2/input.blif,11,baseline_mab,"steps=10,iters=20,ucb_c=1.0,seed=2",8.5,1.0,18.0,1,10,4.0,1,10,0.84,7,5,14968.0,12,5
tc_public_2/input.blif,11,baseline_mab,"steps=10,iters=20,ucb_c=1.0,seed=8",8.5,1.0,18.0,1,10,4.0,1,10,0.85,17,5,14968.0,12,5
tc_public_2/input.blif,11,baseline_mab,"steps=10,iters=20,ucb_c=1.0,seed=9",8.5,1.0,18.0,1,10,4.0,1,10,0.84,7,5,14972.0,17,5
tc_public_2/input.blif,11,baseline_mab,"steps=10,iters=20,ucb_c=1.5,seed=0",8.5,1.0,18.0,1,10,4.0,1,10,0.85,17,5,14964.0,10,5
tc_public_2/input.blif,11,baseline_mab,"steps=10,iters=20,ucb_c=1.5,seed=1",8.5,1.0,18.0,1,10,4.0,1,10,0.86,25,5,14976.0,25,5
tc_public_2/input.blif,11,baseline_mab,"steps=10,iters=20,ucb_c=1.5,seed=2",8.5,1.0,18.0,1,10,4.0,1,10,0.86,25,5,14964.0,10,5
tc_public_2/input.blif,11,baseline_mab,"steps=10,iters=20,ucb_c=1.5,seed=6",8.5,1.0,18.0,1,10,4.0,1,10,0.85,17,5,14972.0,17,5
tc_public_2/input.blif,11,baseline_mab,"steps=10,iters=20,ucb_c=1.5,seed=9",8.5,1.0,18.0,1,10,4.0,1,10,0.86,25,5,14972.0,17,5
tc_public_2/input.blif,11,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.2,seed=1",8.5,1.0,18.0,1,10,4.0,1,10,4.77,33,5,21240.0,47,5
tc_public_2/input.blif,11,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.2,seed=2",8.5,1.0,18.0,1,10,4.0,1,10,4.76,32,5,21240.0,47,5
tc_public_2/input.blif,11,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.2,seed=5",8.5,1.0,18.0,1,10,4.0,1,10,9.82,43,5,21076.0,32,5
tc_public_2/input.blif,11,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.2,seed=6",8.5,1.0,18.0,1,10,4.0,1,10,10.43,55,5,21280.0,54,5
tc_public_2/input.blif,11,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.2,seed=7",8.5,1.0,18.0,1,10,4.0,1,10,10.17,49,5,21236.0,43,5
tc_public_2/input.blif,11,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.4,seed=0",8.5,1.0,18.0,1,10,4.0,1,10,9.93,45,5,21120.0,38,5
tc_public_2/input.blif,11,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.4,seed=1",8.5,1.0,18.0,1,10,4.0,1,10,9.76,41,5,21076.0,32,5
tc_public_2/input.blif,11,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.4,seed=2",8.5,1.0,18.0,1,10,4.0,1,10,10.3,53,5,21396.0,59,5
tc_public_2/input.blif,11,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.4,seed=5",8.5,1.0,18.0,1,10,4.0,1,10,9.81,42,5,21280.0,54,5
tc_public_2/input.blif,11,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.4,seed=6",8.5,1.0,18.0,1,10,4.0,1,10,9.84,44,5,21236.0,43,5
tc_public_2/input.blif,11,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.4,seed=7",8.5,1.0,18.0,1,10,4.0,1,10,9.66,40,5,21236.0,43,5
tc_public_2/input.blif,11,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.4,seed=9",8.5,1.0,18.0,1,10,4.0,1,10,8.31,35,5,21120.0,38,5
tc_public_2/input.blif,11,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.8,seed=0",8.5,1.0,18.0,1,10,4.0,1,10,10.24,51,5,21120.0,38,5
tc_public_2/input.blif,11,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.8,seed=2",8.5,1.0,18.0,1,10,4.0,1,10,10.44,56,5,21396.0,59,5
tc_public_2/input.blif,11,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.8,seed=4",8.5,1.0,18.0,1,10,4.0,1,10,10.59,58,5,21076.0,32,5
tc_public_2/input.blif,11,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.8,seed=5",8.5,1.0,18.0,1,10,4.0,1,10,10.56,57,5,21236.0,43,5
tc_public_2/input.blif,11,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.8,seed=6",8.5,1.0,18.0,1,10,4.0,1,10,10.81,60,5,21120.0,38,5
tc_public_2/input.blif,11,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.8,seed=7",8.5,1.0,18.0,1,10,4.0,1,10,8.75,37,5,21076.0,32,5
tc_public_2/input.blif,11,baseline_mab_prefix,"steps=10,iters=20,ucb_c=0.8,seed=8",8.5,1.0,18.0,1,10,4.0,1,10,10.26,52,5,21240.0,47,5
tc_public_2/input.blif,52,baseline_mab,"steps=10,iters=20,ucb_c=0.4,seed=5",7.0,1.0,19.0,52,5,4.0,1,10,0.83,1,10,14980.0,28,5
tc_public_2/input.blif,53,baseline_mab,"steps=10,iters=20,ucb_c=0.4,seed=3",6.2,1.0,19.0,52,5,4.0,1,10,0.85,17,5,14932.0,4,7
tc_public_2/input.blif,54,alphasyn,"seq=10,iters=20,cpuct=0.5,mu=0.9,",6.0,1.0,19.0,52,5,4.0,1,10,32.73,71,5,23000.0,61,5
tc_public_2/input.blif,54,alphasyn,"seq=10,iters=20,cpuct=0.5,mu=0.9,",6.0,1.0,19.0,52,5,4.0,1,10,64.85,73,5,23036.0,64,5
tc_public_2/input.blif,54,alphasyn,"seq=10,iters=20,cpuct=0.5,mu=0.9,",6.0,1.0,19.0,52,5,4.0,1,10,66.4,76,5,23484.0,85,5
tc_public_2/input.blif,54,alphasyn,"seq=10,iters=20,cpuct=0.5,mu=0.9,",6.0,1.0,19.0,52,5,4.0,1,10,64.85,73,5,23164.0,70,5
tc_public_2/input.blif,54,alphasyn,"seq=10,iters=20,cpuct=0.5,mu=0.9,",6.0,1.0,19.0,52,5,4.0,1,10,65.25,75,5,23320.0,72,5
tc_public_2/input.blif,54,alphasyn,"seq=10,iters=20,cpuct=0.5,mu=0.9,",6.0,1.0,19.0,52,5,4.0,1,10,62.4,72,5,23320.0,72,5
tc_public_2/input.blif,54,alphasyn,"seq=10,iters=20,cpuct=0.5,mu=0.9,",6.0,1.0,19.0,52,5,4.0,1,10,29.82,69,5,23320.0,72,5
tc_public_2/input.blif,54,alphasyn,"seq=10,iters=20,cpuct=0.5,mu=0.9,",6.0,1.0,19.0,52,5,4.0,1,10,82.32,87,5,23320.0,72,5
tc_public_2/input.blif,54,alphasyn,"seq=10,iters=20,cpuct=0.5,mu=0.9,",6.0,1.0,19.0,52,5,4.0,1,10,82.65,88,5,23320.0,72,5
tc_public_2/input.blif,54,alphasyn,"seq=10,iters=20,cpuct=0.5,mu=0.9,",6.0,1.0,19.0,52,5,4.0,1,10,82.22,85,5,23484.0,85,5
tc_public_2/input.blif,54,alphasyn,"seq=10,iters=20,cpuct=1.5,mu=0.9,",6.0,1.0,19.0,52,5,4.0,1,10,82.05,83,5,23320.0,72,5
tc_public_2/input.blif,54,alphasyn,"seq=10,iters=20,cpuct=1.5,mu=0.9,",6.0,1.0,19.0,52,5,4.0,1,10,29.13,65,5,23320.0,72,5
